userid,canceled
c21bdebc783d45a68878,TRUE
c222ae31,FALSE
c240f555dbebdcee73e1,FALSE
c274b57d,FALSE
c27550884ce57232deb1,TRUE
c27557e47a56022e9b01,TRUE
c2884b02,FALSE
c28f49,FALSE
c29259dc,FALSE
c299bdc7,TRUE
c2a47c5e6118e19fb8c9,FALSE
c2b41be0e8a3808d76e7,FALSE
c2b700e116466bb426ae,FALSE
c2baecbad0be43dfb9fa,FALSE
c2c2f944c68a208c7f12,TRUE
c2c48ef645e63589f694,TRUE
c2c561b33e144fe3fa07,TRUE
c2cbb07165033b6232e8,TRUE
c2cc19730c77f1d03a9e,TRUE
c2fb2cd5cde703b1e124,FALSE
c3092e8f,FALSE
c343d2df4a3e7a59cc3a,TRUE
c3442dff281ae3dc9840,TRUE
c351d94fd1d65537f3eb,TRUE
c3783f113ff63b50976d,FALSE
c37dfa27,FALSE
c3a0eecb,FALSE
c3a23487,TRUE
c3c7a659ac3c64ada189,TRUE
c3d5e22f93b5a7979c8c,TRUE
c3f9a85ab8aba8844402,FALSE
c41167f48c8f8273b248,FALSE
c42d32d96d8042f93a16,FALSE
c459044a,FALSE
c477c8d3343d1bebd6d5,TRUE
c478bc4aa137b8c53a46,FALSE
c4884f0f1bbfa078d10a,TRUE
c4bce1eee818a85e2845,TRUE
c4c1a1eb00dc71509488,TRUE
c4c4435b0a178edd1c6d,TRUE
c4c4b0d01f41cdef7cf8,FALSE
c4c55dd1,FALSE
c4cbe679c930d218bd43,FALSE
c4e3ba0038222b6a98b7,TRUE
c5004599f3541dce279b,TRUE
c501ca25859a9b6d2827,TRUE
c521c78b86e5e254ecde,FALSE
c5544c02a95335733595,TRUE
c57e74d45beb7a5d3782,FALSE
c5a0119199a8ad7d1173,TRUE
c5a8ecaa52de1bd0437a,FALSE
c5c0d7dc,TRUE
c5cc483efddd3e02ff23,FALSE
c5dc205140d8c5dd88ed,FALSE
c5e14d95,FALSE
c5e5fc0407bb5a9b23a6,FALSE
c5fde5b31898fa047d8d,TRUE
c62458f498ccdb5c606f,FALSE
c6367288e4854421f08d,TRUE
c640cf6e7edf6036b01a,TRUE
c6626af2,FALSE
c66ac5a8a98f253c9632,TRUE
c6885c89cf991811160e,TRUE
c6be3d44,FALSE
c6ccf450cb6a2314d5bc,TRUE
c6fe4df3,TRUE
c70eb28a1c9ce90604b2,FALSE
c70f95dc012619f127eb,TRUE
c7321b9c346153e95f61,FALSE
c73e2e62b917047bbf9b,FALSE
c7510b0f4b20a24c748d,FALSE
c776aaff,FALSE
c7b10f6ab84982072b8c,TRUE
c7b83adb7209b22c688d,TRUE
c7d6b8663d5f833b1494,FALSE
c7e3ebd8,FALSE
c7e497c5f0c5d267d7a2,TRUE
c7ebc265fdb783e460dc,FALSE
c7fcd3d3fa43a1efca3d,FALSE
c837ec0cb2bc235bb42e,FALSE
c85a08b4,FALSE
c887c2de46081b99f71e,FALSE
c88e5207,TRUE
c88f8906,TRUE
c894389a0082ab706a81,TRUE
c89af3e6,FALSE
c89f785ea1ef7fe694ae,FALSE
c8bbcf7b2d5b72540d29,FALSE
c8ccc4ae,TRUE
c8e94243084e3d5af656,TRUE
c8f383e210e3b47023c8,FALSE
c8f76a09,TRUE
c8fc0efd,FALSE
c907c141759e80e063f1,TRUE
c9097b137d8b9689b057,FALSE
c9119f3928de6aace994,FALSE
c914a7cc85cd5e5b65c2,TRUE
c91a4829,TRUE
c93891a99028cdf20a5f,TRUE
c94e5770f20cc3ae70b6,FALSE
c94f94b8,FALSE
c95f14cf1920c7118ba6,FALSE
c960271d2a6be76e64a2,FALSE
c96039e9cf6e7b5bc994,FALSE
c97acb79,FALSE
c98a3afaa7ffd2f58bbd,FALSE
c9ac8794e40f180df539,FALSE
c9c71d14874ef9631f4c,TRUE
c9cc1a8860f7a99cf682,FALSE
c9ceff6d,FALSE
c9d1d15973434aa873c1,TRUE
c9d55b5ba0e08d135d59,FALSE
ca00662327907fb313b9,FALSE
ca0947d1f809972ee68e,FALSE
ca19a6c17e0d5e34ec80,TRUE
ca233cfbe9848b8ec2ed,TRUE
ca31e1c730336fccfde1,FALSE
ca417c48e1c5b69ed893,TRUE
ca44f762b136fafde121,TRUE
ca4ec6b7,FALSE
ca524db0,TRUE
ca53cccd33468c7ac0f0,TRUE
ca6f065ed11c737d5a26,TRUE
ca8199b6,FALSE
caa6128a,TRUE
cab5831a6f1e4da8fdb3,TRUE
cabb367861f4cc76ef0a,TRUE
cad445d2,TRUE
cae6d4ed1baf23ffae71,TRUE
cb24940145d5216a8d2f,FALSE
cb2b8880cf4a3f024e3b,FALSE
cb4918a2dcd97fc85ed0,TRUE
cb5c18c5d006151aa9de,TRUE
cb8bb6b3c00aea62f21d,FALSE
cba7445e,TRUE
cbce6a0359d6191ff8fa,TRUE
cbeb229ef77118f8151b,TRUE
cbf36b1be89dd62cd5df,FALSE
cc100dfc,FALSE
cc1acf5dd7c2f7a763b9,FALSE
cc2cefafe4840f4f2aae,FALSE
cc7a15641ade6b6ac9c2,TRUE
cca35437,FALSE
ccb674a16ab85a5ddf2d,FALSE
ccb98c06b46d9a658e57,TRUE
ccbba04e6bda228bb538,TRUE
ccc95e03,FALSE
ccd12aef8bdd2f6981a3,FALSE
cce30730,TRUE
cce37f02c340ca66b2c3,FALSE
ccf0341b,TRUE
cd2718f8ca42b1d6f2fe,TRUE
cd2a1ce3c4064b6f6593,FALSE
cd391af3aebcef89cba7,TRUE
cd3e8f001958f2f52f9a,FALSE
cda90ed8efe301782437,TRUE
cdc36629dcd64d0bc70b,TRUE
cde5051731e30e3ff16e,FALSE
cdea3c88fe888f8166a8,TRUE
cdf9aaf2,FALSE
ce27cfd03bae3cc56ccc,FALSE
ce3302c97e906c000c88,FALSE
ce4d2372e172f5fa0514,FALSE
ce6ad4d00d90e05c266a,FALSE
cec18c03b555f0052469,FALSE
cec8d746636ae19347ba,FALSE
cecf42fc195775dfa173,FALSE
ced8eb1878a8b7d856c6,FALSE
ceda321c1708d8bfddd1,FALSE
cef4776d91fa3b7e8c0a,FALSE
cf0bfd92,FALSE
cf1ab4e3ca7a7c4b95c8,TRUE
cf1ae6ba6c984ad00f92,TRUE
cf1f62886e0b1e17c197,TRUE
cf208b274f934035acd5,TRUE
cf3ab5e2,FALSE
cf5064d6,TRUE
cf75496f,TRUE
cf7b2b2e,TRUE
cf9e072bfcf21a3f15b4,FALSE
cfaa57f4774801304fa9,TRUE
cfd9d7e273920703229f,TRUE
cfe630c7,FALSE
cfe8fc625103e69f2ee4,FALSE
cfea722c,FALSE
d0009eb3349a5de36c09,TRUE
d00360,FALSE
d01334458cf3af2a95e1,FALSE
d03ba69108a9f75dc8dd,FALSE
d04b69255e9d4d1f9efd,TRUE
d053cdd013fa3d80b504,TRUE
d0589098a011ae9a1378,TRUE
d069ee66,FALSE
d06ea0a114cc1e058731,FALSE
d0b5b8cec613c3fbbc85,TRUE
d0b86c536f75f5ba2c70,TRUE
d0c9450e,FALSE
d0ccb0b99ea2a9293ba9,FALSE
d114dad9,TRUE
d11bb3f84adf1f85e462,FALSE
d146babb,TRUE
d151ffa46827ec614282,FALSE
d188e43d9f5bc173f124,FALSE
d1961229,FALSE
d1b3848475b8ef1bc92e,TRUE
d1d12522998d97e9eb12,TRUE
d1ea0e2532cd0af17bc6,TRUE
d1fa8cb978b1f4e6c37d,TRUE
d1ff059e,FALSE
d20bd84ca88be5342ae5,FALSE
d2388512c9cc1aec6e0e,FALSE
d240b915,FALSE
d2554f79c27f2efba121,FALSE
d260659c,FALSE
d2690adc91af0fc24cd5,FALSE
d27014c844d4a33678f7,TRUE
d28577f3924b32786f19,FALSE
d286ec625d1277cdfbd5,FALSE
d29080d3,TRUE
d2984907,FALSE
d2c45ed3877653ef9423,TRUE
d2d26fbce5d68886366e,TRUE
d2d49371,FALSE
d3595935,FALSE
d363a202fc8b63b48427,FALSE
d37ff4e9,TRUE
d3a28c55,FALSE
d3a606b3,FALSE
d3a60a3c,FALSE
d3da8acc3b92484faad0,FALSE
d3e0a5639d8beae964d6,TRUE
d3e2cf93acae889a004b,FALSE
d3e4288ae6c18418a511,FALSE
d3f3194581861c1915a7,FALSE
d402a6b8966526de8a4c,TRUE
d407f348d90c942dc902,FALSE
d4194119,TRUE
d419a3a4,TRUE
d41cbff8a90816a43ccd,FALSE
d41e7de4958078f91e2e,FALSE
d430c150e93eb182a9b2,FALSE
d4392f652988775c4af1,FALSE
d44d1440,FALSE
d4651b856dc8ddbc0b98,FALSE
d4678972180955d050d5,TRUE
d4a8a13a,TRUE
d4b58fa9,FALSE
d4d2baeba5258ec7108a,FALSE
d4d63e72ce82f9ab3b52,FALSE
d506ad299701a8950153,FALSE
d50f27f0,FALSE
d5194a04,FALSE
d51c9b48,TRUE
d51e187033a78158d488,FALSE
d53032f3,FALSE
d54ce489b9c136ffac2c,TRUE
d552339b,FALSE
d55b5b2a8771dad95156,FALSE
d55c90dd815958a0a993,TRUE
d579805f0900c2bfed53,TRUE
d588bddbbd9c623e3b73,TRUE
d5a5e3fd,FALSE
d5b7bf25,FALSE
d5c60721,TRUE
d5dd6c7a,FALSE
d5dfeea1503c001d095f,TRUE
d5e3881f,FALSE
d5ee7fef,FALSE
d609f5c2de4f930f224f,TRUE
d6110393,FALSE
d61b203e31e1f1fb3a1d,FALSE
d6337,FALSE
d633a45891cb3b287536,FALSE
d639b8f06d0ba9a26ad5,FALSE
d643f642,FALSE
d647434f,FALSE
d65fc7c3af14749c6588,TRUE
d669f451,TRUE
d684b81cc2cd051a8551,FALSE
d6b45250,TRUE
d6d04642,FALSE
d6fd3a06,TRUE
d6fe499a602277252603,TRUE
d71c3481,FALSE
d72aaf2b48de7d6356ae,TRUE
d740d638701e736f229f,TRUE
d7504b75e000eab8764e,TRUE
d7678642d407bc7c2b72,FALSE
d76d34a3f969fd4a277c,FALSE
d792d2544d3f49b9f7f7,TRUE
d7cbc974cbfe2bda359f,TRUE
d7ce48d7,FALSE
d7dab0ad,FALSE
d7f28804,TRUE
d7f95e38,FALSE
d8044274,FALSE
d81626e5d4185ff54411,FALSE
d81df544dbbc2cdf631e,FALSE
d86391250aa650d62408,FALSE
d876769f8926ed7588d7,FALSE
d87bf8ee,FALSE
d87f69aa,FALSE
d88c100d8caf5d57d07d,TRUE
d898b3bfe7e24e680f86,FALSE
d8ad6998c23f09b734af,FALSE
d8ad82790aec7d99cad1,TRUE
d8b9d265,FALSE
d8ba6c24259579d94a55,FALSE
d8bf911850388a8e4302,FALSE
d8c7bd7b,FALSE
d8ee1e87dfbed4fa82f9,TRUE
d8eeca87fcf41fd35d7b,FALSE
d913c128a8d01a7f08ba,TRUE
d96243cb,FALSE
d9698aa2,TRUE
d97893e83c9009e4f8ed,FALSE
d9aa00b66377c2385fb4,TRUE
d9c2c885,FALSE
d9c95c7740de52367c2c,FALSE
d9d3ec90,FALSE
d9e93de6,TRUE
d9f1bd17441adfd374e8,FALSE
d9f1c477,FALSE
da0969ea,FALSE
da11938c5ca995637cdf,TRUE
da1954ce3e5e9b1af365,FALSE
da1bd0d2cd5602a2a83c,TRUE
da26b537ba25eb88e144,TRUE
da3534b0961f10ef6e76,FALSE
da3b3e5c,TRUE
da3c58c2,FALSE
da3d5ea18f331251e604,FALSE
da5ad8bc,FALSE
da60c56330b65e490944,FALSE
da6352ee4b7ab307ea9e,TRUE
da7b365da82619d5d760,TRUE
da7d2343faf0973e81c8,TRUE
da8801d4827007a2548d,TRUE
da912959de1196abc80c,TRUE
dac8315e,TRUE
dacb20e0,TRUE
dad44f7e,FALSE
dadbcda,FALSE
daee6f4819615e46de6e,FALSE
daf2c7479f9406c2e95f,TRUE
db019b05e1bd5033c069,FALSE
db07b59134710d6d10fb,TRUE
db420cdb,FALSE
db47a972f891e6899eb4,FALSE
db5594b5578fa934a84f,TRUE
db5eef4e297570a3c76b,FALSE
db6a502db5c34af0efb7,TRUE
db6a5f96,FALSE
db7fa75e,TRUE
db860c31,FALSE
db91591760b08f6ab448,FALSE
db96ff9f38ae3227d801,FALSE
db9800bff62ce16a220e,FALSE
dbaea9e,FALSE
dbca105d15dde0857f80,FALSE
dbcdeba6603e7583eaf8,FALSE
dbceba31,FALSE
dbee0915089fb48423c5,TRUE
dbf282b86e9013b5aab6,TRUE
dc1656931e0f350b3695,TRUE
dc296ded51ab1feca499,TRUE
dc3ae175,TRUE
dc3f0619138fd86bd703,TRUE
dc549d5cc637c9044b57,FALSE
dc582c8c7c63a6f4aeb5,TRUE
dc71486,FALSE
dc7c540a,FALSE
dc7c7404,FALSE
dca26ad50eee78fbb3a4,FALSE
dcb793b1f328a5b87277,FALSE
dcc61447db30d5b556ef,FALSE
dd002b41e143cb4758a7,TRUE
dd03b8e76c277e3238ac,TRUE
dd1d9d22,FALSE
dd34717e,TRUE
dd44302a00fb9363e725,FALSE
dd4879df,TRUE
dd584726,FALSE
dd84c516dc8260c1479c,TRUE
dd86cb30,FALSE
dd8c646d34a299d75932,TRUE
dd8e2aecc685da2be388,TRUE
dd8eea968568022530ac,FALSE
dd9ea574,TRUE
ddab2869fd9818002df0,TRUE
ddb9bd8eeff5e9bce8c4,FALSE
ddc827c1bbae46b1cb5f,TRUE
ddd9b02cc73e652d4ccb,FALSE
dddf485a,FALSE
dde993a40f7e10a0580e,TRUE
ddfa546db612573ba8bc,FALSE
de01bf4cf78c7c4c3276,TRUE
de1089616e29107db94d,FALSE
de2278213efe246ddf05,FALSE
de335d037effbefc3a7d,TRUE
de33b45dccaa01040880,FALSE
de7bc277,FALSE
de7e44e90f1212dd44b0,TRUE
dea51d7680cbd2e386ec,FALSE
deac167f,FALSE
df373df0618b419091a5,FALSE
df3d2dfa4c7071a2424e,FALSE
df502eb3644da70e66a5,TRUE
df57ace0118ac13cc5d4,FALSE
df6389ce,FALSE
df664b1c5b15131aaefe,TRUE
df6b1d2a7a04abb6888a,FALSE
df6d24a4,FALSE
df81df2c,FALSE
df91a7f992f3644ef622,FALSE
dfd9018f0974a073384f,TRUE
dfee589e3ca490480ee7,FALSE
e00df94e,TRUE
e01cbd7f3a97550b5ed1,FALSE
e020c1c92d5e89ffa554,TRUE
e035260959c904746076,TRUE
e05e8ea20a81657d3e85,FALSE
e060186815a76eb3541b,TRUE
e069f4b2,FALSE
e07629bed1cee9946384,TRUE
e07d8e750bc36cb6f6df,FALSE
e1015935ed5cc70b4999,TRUE
e10e5b55,TRUE
e12d3657005bfd81b600,FALSE
e12e83bd2c109cc036ed,FALSE
e140673de55d1c607191,TRUE
e1562da1,FALSE
e1634131d8f6972c28d3,TRUE
e1a8cf7477183f0a5a3a,FALSE
e1b84c36,TRUE
e1c235d3,FALSE
e1c910d35d531144eed8,TRUE
e1d7b58e6562946afed7,FALSE
e1e9a532,TRUE
e1ed7499,TRUE
e1efba8366975d702191,FALSE
e1fd90667f6edc2e768d,TRUE
e20b1f7cc5e82d8d2a20,TRUE
e21b0d6e,TRUE
e21fb2a33bf290a68ef9,TRUE
e23bf01f,FALSE
e26a47fa5f70111be891,TRUE
e27cc567e72c2746b493,TRUE
e2a780398a5ba743ed63,TRUE
e2b3f28c1d4f682f953a,FALSE
e2be48fa607bd729fc44,TRUE
e2ddbac93acfacfc48ca,TRUE
e2e5f9aa,FALSE
e30a46d40ab2a8a90c59,FALSE
e30c9363237e044db829,TRUE
e3101e1a,FALSE
e3114194,FALSE
e320fd3,FALSE
e329d6c8c8010112a0ff,FALSE
e337029,FALSE
e35901a1,FALSE
e36bda8955b71dc9af46,FALSE
e39312e,FALSE
e3abdd5c,FALSE
e3ac145954e394d3c10b,FALSE
e3b89678,FALSE
e3cdd4fb,FALSE
e3e0448f,FALSE
e3ee3b2c26e786baf291,FALSE
e4036e51,FALSE
e43cd3a8,FALSE
e479cd020f1b4e4366da,FALSE
e49c9a3e,TRUE
e49f4639c7b489813940,FALSE
e4adee1af128ad02991a,FALSE
e4df13ed,TRUE
e4eebcc2,FALSE
e50cd52029e07220dc7b,FALSE
e5101d308b3974a6019a,FALSE
e5253fea,TRUE
e54b2408840769461876,TRUE
e54b5f1e,FALSE
e583dfbc2234081a525e,TRUE
e5849d6120b1813b7fc8,TRUE
e58e394caed6d2d67b0e,FALSE
e58f461bdc97ff0a13fb,TRUE
e5b6fbda,FALSE
e5d1f1dd46ac06c664eb,TRUE
e5e32ecb,FALSE
e5e9eb57436100674ca3,TRUE
e5f3a92a,FALSE
e5f51279,FALSE
e5f6097e,FALSE
e602e3eb,FALSE
e609cfdd,TRUE
e62f1332,TRUE
e63903d8,TRUE
e6544ab85f00805ddf7f,FALSE
e6c0d469,FALSE
e6d2ab1056f1d318d52a,FALSE
e6ef5bc6635122b810ea,TRUE
e7058a2674bbe8e317a4,FALSE
e718e6430000eed51694,TRUE
e767007d2af38a69cd59,FALSE
e77c66be,FALSE
e7cb81520e0deee0986d,FALSE
e7cd4883,TRUE
e7d2794782a462e414e3,TRUE
e7ec1b16,TRUE
e8118dccd561ff963662,FALSE
e843a8ff,FALSE
e84583b9,FALSE
e8579157d2382c771b8d,TRUE
e86303bd,FALSE
e8727a42911669563de1,TRUE
e8d6b80743066e7d3811,TRUE
e9169a62f77e3db60676,FALSE
e92bb78e6823b499c391,TRUE
e93a45e1e4eed5d0734a,FALSE
e9463987,TRUE
e95486ba,TRUE
e96c471e,FALSE
e9741d3a39c166d40363,TRUE
e98ef2de,TRUE
e9cd22c5ecc1688d744f,FALSE
e9dc794f,TRUE
e9f06989a4c4640cab3a,TRUE
e9fb992c2866d09beed9,FALSE
ea18704d,FALSE
ea31b40b,TRUE
ea3b02eb758cde83ed64,FALSE
ea4232cd,FALSE
ea4648ecb0bccb6d1b98,FALSE
ea53652a2449c303414c,TRUE
ea63812b4862b698efc4,TRUE
ea729460,FALSE
ea7892a53115baafb82e,FALSE
ea7bd5c,FALSE
ea7fa2fb5ba8f19232d9,FALSE
ea8dd714,TRUE
eabfa9249786feb3d086,TRUE
eac831d6,TRUE
eae0b1ed823e634806ce,TRUE
eae7a5de6b341afa64d1,FALSE
eaf03ed258e1b8a26251,TRUE
eb13fea839552779a0a0,FALSE
eb1be9383545e0e23fec,TRUE
eb2116fcf12e066a8cb4,FALSE
eb4f2cd9,TRUE
eb81f9f0855ca60da51c,FALSE
eb893eb00633cc0355a8,TRUE
eb896ec1,TRUE
eb936c39a11e0f1d2e13,TRUE
eba0721d48503ede9666,FALSE
ebbeb5ed,FALSE
ebf2e3c3,FALSE
ec099f48,FALSE
ec0e63709e6bf5874337,FALSE
ec1a0a8a,FALSE
ec288d43,TRUE
ec3a5820,FALSE
ec40e24fac72842e7a43,FALSE
ec45bdaf8e8a0cebb763,TRUE
ec4df01e545e5da8de2b,FALSE
ec50d45438875c3ce17d,FALSE
ec5ba667cd98b696fe95,FALSE
ec65c79d,FALSE
ec6c06b2083d83d58fa8,TRUE
ec93a2ad45b6381f9a65,TRUE
ecb0abb4,FALSE
ecc2bd67,FALSE
ed018b74,FALSE
ed08aa9b,FALSE
ed49e179,FALSE
ed4bfa9dee10c58222d5,FALSE
ed58d734,FALSE
ed75a042,TRUE
ed75b220,FALSE
ed7605ae7d4fcbf6922d,TRUE
ed79b7e5,TRUE
ed7b17c954bbb2cc4e45,FALSE
ed8356bb,TRUE
ed8dd27f664e70b3dd0f,FALSE
edb30de0,FALSE
edcb2a79375c598b66cd,TRUE
edcf8f7104c23e25832a,FALSE
edeadf7d85223a2b50a3,TRUE
edf45105e463c6be8f64,TRUE
ee1eaff9dd1ae17c2519,TRUE
ee22f0a5c3e525a7f0f4,FALSE
ee480b5d9a3b8d7034a6,FALSE
ee4da4e61c74e87e61e8,TRUE
ee520b931f0dcb53de54,FALSE
ee527682,FALSE
ee6a058ea67ad39aeb1b,FALSE
ee6bc601,TRUE
ee813f04,TRUE
ee873b1d,TRUE
eec940813aea6f140139,FALSE
eedd7187a183ab960f95,FALSE
eefa1058e79d11e8998a,TRUE
ef0b83fb4f18612d4022,TRUE
ef2c46b6,FALSE
ef40ee6b,TRUE
ef438e9e,TRUE
ef4b4c15664631172c24,TRUE
ef502727,TRUE
ef527677,TRUE
ef7ff9a7,TRUE
ef8452b0,TRUE
ef8bf451,FALSE
ef8ca483,FALSE
efa7f729,TRUE
efe25aa16b71ceb48a97,TRUE
f0187e4c4116e3465a52,TRUE
f0291b8f077e823f96a6,FALSE
f02d5059809396a12ef0,FALSE
f09d84061b9f230e3214,FALSE
f0b5aa2f30637aecb369,TRUE
f0b6b796,TRUE
f0dee95a5c8f0b2b07c7,FALSE
f0e65d21e00807be2b0b,FALSE
f0ea0cd4,FALSE
f107d6ebd8005e14bd96,TRUE
f1104af7686de9df7dca,TRUE
f114663842b814f09e4f,TRUE
f11bc8514ebc96a9503f,TRUE
f1224e5305963a9079b0,TRUE
f130703d940de6048a24,FALSE
f1635f436fd973074905,TRUE
f186dd8b,FALSE
f18cb59dd4142d9e1696,FALSE
f1b621ec,TRUE
f1bd094fa0476a48a798,TRUE
f1e3f95c9d0c3a94172a,FALSE
f1f9237632258bdd952a,FALSE
f1fec4a6520f40e16b41,FALSE
f213f21b61024c4c0a79,FALSE
f21ce56e1ff6fe8e0b8b,TRUE
f225fb86,TRUE
f2397cfba5e8e39324c5,FALSE
f2488715,FALSE
f24ab2dbdd987a66dcb5,TRUE
f258a331,FALSE
f2696ac4c07b653a6a0b,FALSE
f27f1c90,TRUE
f298919ec77f000d9e5f,FALSE
f2a1d430903b3f0c3dfb,FALSE
f2a36bf5bdaa6c27bfac,FALSE
f2a5f87e,TRUE
f2a70451f79f9edecdcd,FALSE
f2ba7568f76b49b712a9,TRUE
f2d7329c,FALSE
f2fbf03f,FALSE
f31e19fe,FALSE
f31e7cd7a7f395de6d8a,FALSE
f32017b037d196f9f3ec,FALSE
f329e1138482e820d7d3,TRUE
f339073275aa4a6950eb,FALSE
f34871a5967c1408afde,FALSE
f365b87b6d20abdd4fb8,TRUE
f3691459,FALSE
f37da5a8,TRUE
f396e56172c45ccc8806,FALSE
f39da5a5042d2c1b2d6c,TRUE
f3a9806b8687e71864c4,TRUE
f3b6e55fa29b22291d99,TRUE
f3bc8d45bf821c94436a,FALSE
f3c792d2f1435c694905,FALSE
f3c9ae8a7a50d3bb495b,TRUE
f3d37202,TRUE
f3fa6fddd8d23df33af5,FALSE
f3faae20958cc0c6eba1,TRUE
f40188db58a80eb39b5e,FALSE
f40433ebf935b246bf8c,FALSE
f4185888,FALSE
f42ed189,FALSE
f43fc22c8a67f9207337,FALSE
f442cdd365d560f9ddc8,TRUE
f4442445,TRUE
f44a3a180fa8068d1936,TRUE
f45318a7,TRUE
f45bba22332b7cd53021,TRUE
f48be2b5e0eeb2c7359a,TRUE
f490d3be1c1bb738ef7e,TRUE
f4aebe0dc61e1cca3e99,FALSE
f4af0fde83b1351aa169,FALSE
f4ceba0e,FALSE
f4f5714c,TRUE
f51013c8,FALSE
f518ea0c9228ac120cba,FALSE
f52ad799,FALSE
f53d0d8532ce1e9b1711,TRUE
f53de87e,TRUE
f54cf5eeb373bee78f9c,TRUE
f551cf4dc3a8f4d1a372,TRUE
f558c713c55ea9ee60df,TRUE
f55af26906db07cdc6f3,FALSE
f565ff47,FALSE
f56609a0,TRUE
f56617ba,FALSE
f56914aa246f31989572,FALSE
f5850b9f,FALSE
f595d6dd,FALSE
f5ab467edbc6c51d8b4d,TRUE
f5cb7610c0b06fe76e39,TRUE
f5ce128e,TRUE
f5ff60224a7f7ec5fde9,TRUE
f60f9261728d8ab24d6e,TRUE
f6207c45be6577dd92c6,FALSE
f62d49a6aeb675d7202f,FALSE
f634bd35afeb7893dc82,FALSE
f634c71cdc62ca828adf,FALSE
f65225d61518f0c3a2fd,FALSE
f6937697,TRUE
f69e55bedd33c14768fa,TRUE
f6a55ef66731a5918b13,FALSE
f6a56482,FALSE
f6bfd27dc7c232ae2381,FALSE
f6d1e019,TRUE
f6d43ed20fd352b53711,TRUE
f6d843e5aa172129cd28,TRUE
f6e313a9bb25dbe1800c,TRUE
f6ef9aa1238a63327223,FALSE
f6f9890a,FALSE
f7137e0bb0f7e34e704a,FALSE
f71c607f8d5e0a250b37,TRUE
f7213ffd,FALSE
f72e4b7b,FALSE
f735392544ccc98ad660,TRUE
f73f3cfc66915471627e,FALSE
f74c302,FALSE
f76104e43511685f5863,TRUE
f775eb0a8f46d60b0d3d,FALSE
f7784350e930ba71b434,TRUE
f77964b2,FALSE
f779da47c9f2afb5c269,FALSE
f783a41e,FALSE
f7946911f10c5f177a88,FALSE
f7a79da91f581294d4ca,TRUE
f7d358301f785c4c946b,FALSE
f7d73a04,FALSE
f7dcfc0f848476ca5560,TRUE
f80aa8b4dc8cf4f6129f,FALSE
f81314fcce95f1621cdb,TRUE
f81ed43a2f782f3dce0c,TRUE
f820ca7b,TRUE
f826f0cbaebc796859b8,FALSE
f83f663b,TRUE
f8413bee,FALSE
f845ffa4,TRUE
f877d233a4943a9eb2b0,FALSE
f88ab25a,TRUE
f892e2a71a8303531140,FALSE
f92bf743,FALSE
f93af98046a9325baaba,FALSE
f942d6293d9b86ddeba1,FALSE
f9694275,FALSE
f97cd4b463a93b48b2c2,FALSE
f97ecca8c6634cc5ff2c,FALSE
f9c54443921fcd01a8b1,TRUE
f9c85c1d4b2caa3c8774,TRUE
f9e8c66e772b73b49e06,TRUE
fa0af06,FALSE
fa0da3f,TRUE
fa14bf07,TRUE
fa33b7a,FALSE
fa3caf4f,FALSE
fa56546b,TRUE
fa904d0d,FALSE
face543df27625a853db,FALSE
fae3e5b54405c0568488,FALSE
fb043a9706cb689ecfca,TRUE
fb2742df,FALSE
fb287cd1,FALSE
fb32294c390380090375,TRUE
fb475a90ceb056f3b812,FALSE
fb4f0e66455d48888545,FALSE
fb50062a63b80673bf0e,FALSE
fb7b998f6c3a5c493a2d,TRUE
fb82ba385a0910df5a67,FALSE
fbde15e1,TRUE
fbdf152245c813d7c150,FALSE
fbe4f37717afc01b1031,FALSE
fbeb9cbb48f4232b36f0,FALSE
fc0f7ebe,FALSE
fc1c617d,FALSE
fc1d0cfd4dfeec717b4d,FALSE
fc2728e6,FALSE
fc41898,TRUE
fc5fea19,FALSE
fc7460fe0142b6eb75da,FALSE
fc9d91cf,FALSE
fc9e07d724e30de684dd,FALSE
fccc0ffac52beb6a5727,FALSE
fccd453cc8942bf32e42,FALSE
fcd615cce7e2d6da9d0d,FALSE
fcdfc7da20fd790c2025,TRUE
fd088b69c8555cc472c9,TRUE
fd1c14b4b28e2e6f8a35,FALSE
fd243b5b92c214d1cfb7,FALSE
fd3e06612b8f46ffcba2,TRUE
fd440ed4,TRUE
fd4d4c87f9c079ed37d2,FALSE
fd4e68651927fd07d506,FALSE
fd514f96,TRUE
fdb8c2ea6e3370588106,FALSE
fdd6f43f,FALSE
fdfa9de2598e165620f2,TRUE
fe2b11b77bf7df766635,TRUE
fe4a0b969c6ec6955f4f,FALSE
fe4e0b609d3548213417,FALSE
fe5881d4fbac793e2413,FALSE
fe5bd2c1b40e0d016ea2,FALSE
fe61721b6a4ed42a7263,TRUE
fe93919,FALSE
fe99265b,TRUE
fead12375dc7bbc0fdf1,FALSE
feb5f0b60c3c26dbabdf,FALSE
fecd3b98d9fa9361e2ac,FALSE
fed1b5cde7ff5d8af56e,FALSE
feec4a84ddef8eb38bc2,FALSE
ff149d76,FALSE
ff1c62c5,TRUE
ff20145e487e59cb6e60,FALSE
ff2623edc2ac8381cd84,TRUE
ff263cd31136e9a87fc7,FALSE
ff3a881,TRUE
ff6ab5df,TRUE
ff9cd9bc8e5153709063,FALSE
ffdadb16ec552ff35d2a,TRUE
ffdc1240,TRUE
ffdfce5223e782ef08fb,FALSE
